horizon,median,pctl_84,pctl_16,variable,model
9,0.3183965853811572,0.36942548238366807,0.26646714466718213,unemployment,bayesian_td632
10,0.30004766833892854,0.35824230809500146,0.24168353840900073,unemployment,bayesian_td632
11,0.279914948315209,0.34524748164483776,0.21455441500518907,unemployment,bayesian_td632
12,0.25704159020066086,0.326040301518031,0.18365667871599398,unemployment,bayesian_td632
13,0.2318813708696366,0.3083736836739304,0.1509193422622733,unemployment,bayesian_td632
14,0.20392443412844363,0.28790251859974786,0.12082412989863392,unemployment,bayesian_td632
15,0.17726709200755775,0.2644010886283329,0.09143662832499903,unemployment,bayesian_td632
16,0.15037875416554264,0.24196079530518705,0.06540970951610756,unemployment,bayesian_td632
17,0.12739758691205325,0.22183679235809925,0.03995023413165353,unemployment,bayesian_td632
18,0.10641661442580874,0.2026891732411185,0.015205449154174665,unemployment,bayesian_td632
19,0.08637955873747682,0.18214003818014207,-0.00870387796548927,unemployment,bayesian_td632
20,0.06755237051341395,0.1618047331079329,-0.027507849160342223,unemployment,bayesian_td632
21,0.05127137278189031,0.14443151188702727,-0.04271615431184277,unemployment,bayesian_td632
22,0.03632051152090678,0.12922290122765873,-0.05422197071976501,unemployment,bayesian_td632
23,0.023016172488984583,0.11434241381528222,-0.06468811167901628,unemployment,bayesian_td632
24,0.011263905565155052,0.09997726774978402,-0.07226145811731383,unemployment,bayesian_td632
25,0.002668287660750942,0.08866929696178341,-0.0777264307332081,unemployment,bayesian_td632
26,-0.00488381083217697,0.07963564463484155,-0.0785002278337941,unemployment,bayesian_td632
27,-0.010708433688608226,0.06841699170495717,-0.08084177490218132,unemployment,bayesian_td632
28,-0.015392466290288943,0.061379540583994315,-0.08202735313930833,unemployment,bayesian_td632
29,-0.019122078989274382,0.0539302568433925,-0.0811000284632016,unemployment,bayesian_td632
30,-0.019969015833553008,0.04980800354555609,-0.08198260065227994,unemployment,bayesian_td632
31,-0.02143944171247584,0.046324764697598664,-0.07926303938533047,unemployment,bayesian_td632
32,-0.021422352860467182,0.0414187580277324,-0.07596531560662197,unemployment,bayesian_td632
33,-0.019802391019184296,0.03741755145963926,-0.07351413416197246,unemployment,bayesian_td632
34,-0.017880750117319662,0.03389532988136407,-0.07089968906700053,unemployment,bayesian_td632
35,-0.01633281771762975,0.031131787387345154,-0.06943137500707754,unemployment,bayesian_td632
36,-0.01505530008183119,0.029569657933094712,-0.06750495249875126,unemployment,bayesian_td632
37,-0.014032134263248805,0.028597820939446104,-0.06340074533968112,unemployment,bayesian_td632
38,-0.012344930465459416,0.027652220450629962,-0.060363312005427994,unemployment,bayesian_td632
39,-0.011266211047094875,0.027876495515659905,-0.056809516816974194,unemployment,bayesian_td632
40,-0.010421589537058608,0.02796391273678568,-0.054552826091712865,unemployment,bayesian_td632
1,0.41475146455246203,0.5222422755357404,0.29437404081460966,labor_share,bayesian_td632
2,0.25775241551520317,0.3481522608259331,0.1748381664000241,labor_share,bayesian_td632
3,0.16796104751798802,0.251645591211975,0.0926841854828164,labor_share,bayesian_td632
4,0.08420087772771628,0.15934903016751706,0.019506518562139766,labor_share,bayesian_td632
5,0.013922436232971812,0.08763702814404854,-0.04803618175127469,labor_share,bayesian_td632
6,-0.04475157548245687,0.028288381470909847,-0.1065413937264435,labor_share,bayesian_td632
7,-0.09452007979237242,-0.021020274589765534,-0.15484196071186807,labor_share,bayesian_td632
8,-0.13382815718658087,-0.060618480224491816,-0.19341377951086186,labor_share,bayesian_td632
9,-0.16571633131099256,-0.09107360340531567,-0.22490888219353392,labor_share,bayesian_td632
10,-0.18789978914064895,-0.11180033783620817,-0.24897568965462,labor_share,bayesian_td632
11,-0.2007292982342353,-0.12517394330368342,-0.26708671217370383,labor_share,bayesian_td632
12,-0.20751618754090034,-0.13720813025041412,-0.27724562695541816,labor_share,bayesian_td632
13,-0.21153052112036458,-0.14012113315563826,-0.2814225402901721,labor_share,bayesian_td632
14,-0.20873122569070227,-0.13586900004332597,-0.2828024566699877,labor_share,bayesian_td632
15,-0.20356739195535403,-0.13079680758254605,-0.2811430195461024,labor_share,bayesian_td632
16,-0.19482253329794275,-0.12039915611924332,-0.2747638589206471,labor_share,bayesian_td632
17,-0.18247615743439877,-0.10761086824742862,-0.26357971623771104,labor_share,bayesian_td632
18,-0.1667208435163813,-0.09471407196763186,-0.25127707106614405,labor_share,bayesian_td632
19,-0.15096078999274706,-0.0771271335467236,-0.23959305855833068,labor_share,bayesian_td632
20,-0.1337929084924478,-0.06089272494345333,-0.22234754387258668,labor_share,bayesian_td632
21,-0.11774870385446809,-0.0432674909429039,-0.20676696884455206,labor_share,bayesian_td632
22,-0.10165305875976838,-0.028571820340951053,-0.18932163462925353,labor_share,bayesian_td632
23,-0.0871885203504813,-0.012551776346144142,-0.17476194480761792,labor_share,bayesian_td632
24,-0.07081346087551024,0.00184166133741699,-0.15761097157158824,labor_share,bayesian_td632
25,-0.05690248433733284,0.01467967443827161,-0.14346426031699494,labor_share,bayesian_td632
26,-0.04455942327952514,0.026119038471199812,-0.13034612115544708,labor_share,bayesian_td632
27,-0.03375074838968625,0.03403758322474961,-0.11887442359257441,labor_share,bayesian_td632
28,-0.023489236795580286,0.04232250051001517,-0.10680337934696353,labor_share,bayesian_td632
29,-0.01431055144334272,0.04982638048978013,-0.0955069156473542,labor_share,bayesian_td632
30,-0.008250328611925699,0.05656369372105464,-0.08762070646340789,labor_share,bayesian_td632
31,-0.002167643043083096,0.061603661870473614,-0.07779703277522412,labor_share,bayesian_td632
32,0.002639640397832507,0.06540250057973407,-0.0699562273148762,labor_share,bayesian_td632
33,0.004953250226920434,0.06952317007424022,-0.06404273383389962,labor_share,bayesian_td632
34,0.005716719419834135,0.07312863392718168,-0.06031709970639016,labor_share,bayesian_td632
35,0.006402969768736367,0.07366368193378614,-0.05741082740953593,labor_share,bayesian_td632
36,0.008359257755888031,0.07319195477133876,-0.05525871808290928,labor_share,bayesian_td632
37,0.009638907757736981,0.07417210531891404,-0.05367648925169576,labor_share,bayesian_td632
38,0.010233535640246282,0.07519662270388287,-0.05355261576572247,labor_share,bayesian_td632
39,0.010118017682079577,0.07612051260581944,-0.05541025666178622,labor_share,bayesian_td632
40,0.008916269888133446,0.07517018805180377,-0.05570597428501099,labor_share,bayesian_td632
1,0.04406667392926794,0.0926582467734872,0.0012216957706057522,interest,bayesian_td632
2,0.026090787781359877,0.08011107168916363,-0.019099945766204447,interest,bayesian_td632
3,0.010016740118962595,0.06409312938258398,-0.036276873803214885,interest,bayesian_td632
4,-0.003940634442301447,0.04909997585828917,-0.05048432814735382,interest,bayesian_td632
5,-0.016221607090737243,0.03394283279915766,-0.06302127200574499,interest,bayesian_td632
6,-0.026049306185456856,0.022821525832371153,-0.07212565666091511,interest,bayesian_td632
7,-0.03197520495064127,0.01258429580702448,-0.07912365689549714,interest,bayesian_td632
8,-0.03766435819049393,0.005786542771305631,-0.08384481258817594,interest,bayesian_td632
9,-0.04108430063923107,0.0016033425564250818,-0.0864003093908405,interest,bayesian_td632
10,-0.04266586248175478,3.930434283385599e-5,-0.08717208682892495,interest,bayesian_td632
11,-0.04324054030521426,-0.0020779380086922246,-0.08542389558282237,interest,bayesian_td632
12,-0.04285757108454325,-0.0031957657047858874,-0.08380058707135347,interest,bayesian_td632
13,-0.041130221183700036,-0.003382721336466929,-0.08141601028494987,interest,bayesian_td632
14,-0.0380273224043064,-0.0016157070293226251,-0.07864158254939412,interest,bayesian_td632
15,-0.034493198884528245,2.4312599236059288e-4,-0.07425661995665356,interest,bayesian_td632
16,-0.030702796435573745,0.0020546019809623314,-0.07160850391997413,interest,bayesian_td632
17,-0.02752547221399424,0.006058150831371176,-0.06922345570538972,interest,bayesian_td632
18,-0.024437222049545557,0.00893911625540264,-0.06595415652188262,interest,bayesian_td632
19,-0.021199749088499538,0.011787735340615309,-0.06262235449467914,interest,bayesian_td632
20,-0.018372298787371403,0.014624174666322083,-0.05809621369273203,interest,bayesian_td632
21,-0.015202890379634054,0.016691370100389978,-0.05415089565776895,interest,bayesian_td632
22,-0.012652376094668794,0.01826493161332535,-0.050901870711046925,interest,bayesian_td632
23,-0.010378759046511386,0.01995491098555551,-0.04841319910850315,interest,bayesian_td632
24,-0.008966831578028328,0.021449272946590478,-0.0463909331868512,interest,bayesian_td632
25,-0.0076152846860613015,0.02225401626200009,-0.04225395445738695,interest,bayesian_td632
26,-0.005930890268349573,0.022591210318081836,-0.04134517628861234,interest,bayesian_td632
27,-0.005422241162163334,0.024069246485659203,-0.040125911033841874,interest,bayesian_td632
28,-0.005229425562050711,0.023884874792877046,-0.03967857395117563,interest,bayesian_td632
29,-0.004703751609217847,0.024785279954155005,-0.03881091442493175,interest,bayesian_td632
30,-0.005308629007574331,0.0237524789406589,-0.03807387342874137,interest,bayesian_td632
31,-0.005621438842364666,0.02385243066518727,-0.037322573217788896,interest,bayesian_td632
32,-0.005790674496940073,0.023613538820772596,-0.036138856580162325,interest,bayesian_td632
33,-0.0060594359603734355,0.023176452273863946,-0.036375594237488255,interest,bayesian_td632
34,-0.006236491004897021,0.021951641594582186,-0.03556995442460186,interest,bayesian_td632
35,-0.006893947705087014,0.020941923830710123,-0.035700406467844004,interest,bayesian_td632
36,-0.0076219283392642105,0.02042919593269758,-0.036316973417803794,interest,bayesian_td632
37,-0.008229437980372505,0.01930938909766774,-0.03661325204686085,interest,bayesian_td632
38,-0.008307067764989804,0.018441398584862115,-0.03637114027163797,interest,bayesian_td632
39,-0.008948061850177085,0.017340879351591613,-0.03640276037540586,interest,bayesian_td632
40,-0.009545239401670375,0.016197123520714524,-0.03632880455853971,interest,bayesian_td632
1,0.060592632345713195,0.09801744840650388,0.0220453134736937,inflation,bayesian_td632
2,0.0346847755613625,0.06325700439742267,0.00824665919148656,inflation,bayesian_td632
3,0.018846820397691803,0.046275835304804794,-0.006374797314118973,inflation,bayesian_td632
4,0.006791971881581125,0.032075411445026306,-0.0190131189518036,inflation,bayesian_td632
5,-0.0036382039711326244,0.020845020154366463,-0.029539288108154458,inflation,bayesian_td632
6,-0.011227004798860733,0.012604580686255444,-0.037214671604304826,inflation,bayesian_td632
7,-0.01622818715610646,0.006401639724934069,-0.04222728479057998,inflation,bayesian_td632
8,-0.020488042028848304,0.0017233362486855888,-0.04573976317605947,inflation,bayesian_td632
9,-0.023393666000938635,-0.0020407535725684703,-0.04753574004423459,inflation,bayesian_td632
10,-0.025271626527596534,-0.003838158526743416,-0.047942800580673295,inflation,bayesian_td632
11,-0.02666365525892751,-0.0048387750296491495,-0.04866212942431618,inflation,bayesian_td632
12,-0.02715645666848817,-0.0054513594476172265,-0.04813887712772978,inflation,bayesian_td632
13,-0.026218424936272453,-0.0045133986275053785,-0.04839836278418467,inflation,bayesian_td632
14,-0.025825732583021573,-0.0033867691378187486,-0.04801544372715354,inflation,bayesian_td632
15,-0.024400920135740113,-0.0026577689897858566,-0.04574274708396457,inflation,bayesian_td632
16,-0.022914164483888742,-0.0016782261802390677,-0.0450129634253178,inflation,bayesian_td632
17,-0.021393309215218467,5.832409159936456e-5,-0.04397939420230843,inflation,bayesian_td632
18,-0.019974558898438237,0.0024756841312971794,-0.04197011771489145,inflation,bayesian_td632
19,-0.018551604646223595,0.0033188784602587967,-0.04026401839445464,inflation,bayesian_td632
20,-0.01712139200660795,0.004509793852700286,-0.03823460412283043,inflation,bayesian_td632
21,-0.01555790131556474,0.00543338127083091,-0.03668482998321126,inflation,bayesian_td632
22,-0.013965022644424086,0.005948220513405557,-0.03507908972112799,inflation,bayesian_td632
23,-0.012574081170332338,0.006710501053899566,-0.03409365033980182,inflation,bayesian_td632
24,-0.011679366687029943,0.00742928434976855,-0.032521937682375254,inflation,bayesian_td632
25,-0.011035391629403282,0.00793873267973285,-0.031170517283990163,inflation,bayesian_td632
26,-0.010392502834300762,0.00793084117723604,-0.0295987153994349,inflation,bayesian_td632
27,-0.009721565288364296,0.008340155204665155,-0.028297155709014823,inflation,bayesian_td632
28,-0.0088639663035547,0.008940856766547309,-0.02756014303341548,inflation,bayesian_td632
29,-0.00841373738758035,0.008776699210004773,-0.026857168640423663,inflation,bayesian_td632
30,-0.00786177510459958,0.00879592532216641,-0.026025837495233194,inflation,bayesian_td632
31,-0.007532067502320161,0.008720768484808888,-0.025190628440624366,inflation,bayesian_td632
32,-0.0069943225385399104,0.008825683050857736,-0.024335056174411708,inflation,bayesian_td632
33,-0.006761062614411841,0.00834307384267657,-0.02354418561245124,inflation,bayesian_td632
34,-0.006744573007104521,0.00803249315208641,-0.022993276548150098,inflation,bayesian_td632
35,-0.006614493409651211,0.007125022492551295,-0.022259920031043687,inflation,bayesian_td632
36,-0.006436324867726951,0.0069734946695508455,-0.0219079571929581,inflation,bayesian_td632
37,-0.006375104819228044,0.006705114118780306,-0.021188505724414084,inflation,bayesian_td632
38,-0.006062704490628776,0.006378671839543763,-0.02061585388996387,inflation,bayesian_td632
39,-0.006087256366120871,0.006079371837822378,-0.02000592280261417,inflation,bayesian_td632
40,-0.0060010902166157,0.006063465587751545,-0.019451879273254417,inflation,bayesian_td632
1,-0.3778686176181243,-0.27480233732422626,-0.4507065837178742,productivity,bayesian_td632
2,-0.2972023986986484,-0.21428965297016989,-0.36483281229988956,productivity,bayesian_td632
3,-0.23235061560911077,-0.15188079426410692,-0.3086271192287053,productivity,bayesian_td632
4,-0.17801329459196075,-0.09444267892106543,-0.26706182590911187,productivity,bayesian_td632
5,-0.1327798292865848,-0.03731998323243846,-0.2364395341108455,productivity,bayesian_td632
6,-0.09751446003827191,0.01210378519687974,-0.20891624716212837,productivity,bayesian_td632
7,-0.06595259894958519,0.052913883342923296,-0.18772848752187113,productivity,bayesian_td632
8,-0.042856611406251875,0.08145213867323152,-0.17189302387548488,productivity,bayesian_td632
9,-0.026559974195590752,0.10270397216000761,-0.16535937916397783,productivity,bayesian_td632
10,-0.01821421253589678,0.12054676486597511,-0.1619602207405078,productivity,bayesian_td632
11,-0.01799247473330746,0.13088401607767083,-0.1687377634271372,productivity,bayesian_td632
12,-0.02521429806131869,0.1335245510694008,-0.1696226723203918,productivity,bayesian_td632
13,-0.03170871087005943,0.13177878879283333,-0.1811277663841042,productivity,bayesian_td632
14,-0.04052148607791044,0.1261163225078655,-0.19545314623024804,productivity,bayesian_td632
15,-0.051943031333867185,0.11009799426691494,-0.2093580386602987,productivity,bayesian_td632
16,-0.06754774727563015,0.09856018746233298,-0.22779737888922588,productivity,bayesian_td632
17,-0.08579106607863524,0.08248212043136804,-0.2474662204077418,productivity,bayesian_td632
18,-0.10338604268780002,0.06685820880728792,-0.2709808190148929,productivity,bayesian_td632
19,-0.12007049999099899,0.05079778930754979,-0.2928443522127344,productivity,bayesian_td632
20,-0.13778289672208122,0.038316702756308794,-0.31420377982373293,productivity,bayesian_td632
21,-0.15391276736309056,0.02691296184189738,-0.33763787045473453,productivity,bayesian_td632
22,-0.16950475955538608,0.01295413221121074,-0.3583017079266496,productivity,bayesian_td632
23,-0.18402633926824558,-4.982801290128663e-4,-0.3744295056737668,productivity,bayesian_td632
24,-0.1991004704811965,-0.015906147494010255,-0.39166289709906366,productivity,bayesian_td632
25,-0.2115715238733428,-0.03012313379285853,-0.4087926092362322,productivity,bayesian_td632
26,-0.22369079292197067,-0.04435470329982249,-0.42424712711520474,productivity,bayesian_td632
27,-0.2329820865009299,-0.05118436537191064,-0.43538533449654887,productivity,bayesian_td632
28,-0.2415366226530136,-0.058336783325732874,-0.44721398757004466,productivity,bayesian_td632
29,-0.24899991250394116,-0.06537436374034365,-0.45562399530014436,productivity,bayesian_td632
30,-0.2562593429444612,-0.0726634721090022,-0.4648783175759706,productivity,bayesian_td632
31,-0.26061020884140684,-0.07623594740214831,-0.4694822784288196,productivity,bayesian_td632
32,-0.2636494048138872,-0.07914750772018153,-0.477626534302745,productivity,bayesian_td632
33,-0.265671466295222,-0.07984185336798826,-0.48189948955012035,productivity,bayesian_td632
34,-0.26739156435521444,-0.08431933645292622,-0.4884677581393005,productivity,bayesian_td632
35,-0.26767857302801507,-0.08439383043225608,-0.4900516542528468,productivity,bayesian_td632
36,-0.2692306555495134,-0.08403578967581811,-0.4926103697715766,productivity,bayesian_td632
37,-0.268440441699624,-0.07998493269830365,-0.4947843155124419,productivity,bayesian_td632
38,-0.26935620598353116,-0.0770629794242332,-0.49568987898170824,productivity,bayesian_td632
39,-0.26635297464770497,-0.07882106076297668,-0.496134381679883,productivity,bayesian_td632
40,-0.26442461913506565,-0.07692166399909316,-0.49384755946928144,productivity,bayesian_td632
1,-0.035674690693524025,0.06779137088175301,-0.1350989016796937,TFP,bayesian_td632
2,-0.027373490988154663,0.07245568517884372,-0.11713821905775401,TFP,bayesian_td632
3,-0.03882019183166015,0.053845493568441795,-0.12914124857461454,TFP,bayesian_td632
4,-0.05386851383863145,0.03954501304996787,-0.14584805863981584,TFP,bayesian_td632
5,-0.07307761548822168,0.024838317323209607,-0.16964343826464362,TFP,bayesian_td632
6,-0.09050223953630812,0.010256981196914995,-0.19167753695423073,TFP,bayesian_td632
7,-0.11013278991313993,-0.005239228707567418,-0.21764215714509286,TFP,bayesian_td632
8,-0.1299972621986435,-0.017727927877103127,-0.24239423882399852,TFP,bayesian_td632
9,-0.1485014103524331,-0.02771181521732337,-0.2619077405755389,TFP,bayesian_td632
10,-0.1659986757230097,-0.040324945528837496,-0.27866210944950093,TFP,bayesian_td632
11,-0.17794434354839964,-0.04828749942471392,-0.29575045277035517,TFP,bayesian_td632
12,-0.18918648646721353,-0.0606178905453419,-0.31465584656123546,TFP,bayesian_td632
13,-0.19750515699646376,-0.07015013513152984,-0.3295349142208665,TFP,bayesian_td632
14,-0.20755905854031265,-0.07627889912598372,-0.34239607870862454,TFP,bayesian_td632
15,-0.2175360225780322,-0.08300302742700305,-0.3549185145524525,TFP,bayesian_td632
16,-0.22498514494549932,-0.08486547090939406,-0.36146737103480236,TFP,bayesian_td632
17,-0.22726328065877724,-0.08758575488399689,-0.36690850697129795,TFP,bayesian_td632
18,-0.231158843409309,-0.08931468962558746,-0.37133770050875387,TFP,bayesian_td632
19,-0.2307739108824029,-0.08851520884688664,-0.37742752879562746,TFP,bayesian_td632
20,-0.22882201898377896,-0.08813725884231445,-0.38157197856035413,TFP,bayesian_td632
21,-0.2302826111798164,-0.09163238807622534,-0.38200264531370054,TFP,bayesian_td632
22,-0.2288491870044415,-0.09352509419795481,-0.38623965460434967,TFP,bayesian_td632
23,-0.2279221836913836,-0.09269450475308753,-0.3887252685264503,TFP,bayesian_td632
24,-0.2256286832739512,-0.09325969873809313,-0.3877228947956319,TFP,bayesian_td632
25,-0.2244894949373027,-0.09212071443420204,-0.3844870851787456,TFP,bayesian_td632
26,-0.2201481159841969,-0.08915059055326824,-0.38161557774260074,TFP,bayesian_td632
27,-0.21674435701781553,-0.08736561116934762,-0.37943411645595837,TFP,bayesian_td632
28,-0.21268779382996206,-0.08348490595342599,-0.3746358666630139,TFP,bayesian_td632
29,-0.206761664717701,-0.08140172806807641,-0.3711335051072718,TFP,bayesian_td632
30,-0.20452037297626333,-0.07778413555576481,-0.37432152043787503,TFP,bayesian_td632
31,-0.20172413291014318,-0.07533822768583215,-0.3728929474181159,TFP,bayesian_td632
32,-0.1991876150032834,-0.07339788869911672,-0.3699491833351477,TFP,bayesian_td632
33,-0.19568346829070848,-0.0709330494181859,-0.3678250897073819,TFP,bayesian_td632
34,-0.1921991705350293,-0.06787642346117678,-0.36513792690616576,TFP,bayesian_td632
35,-0.18920295081178484,-0.06591772371357095,-0.3617092159168021,TFP,bayesian_td632
36,-0.18681387944169148,-0.06358967825842157,-0.36098476774368604,TFP,bayesian_td632
37,-0.1845570484539301,-0.06230174445538309,-0.3563480325137169,TFP,bayesian_td632
38,-0.18198880353012825,-0.06327802699879898,-0.3542885048412188,TFP,bayesian_td632
39,-0.17915779896242848,-0.062409444026016954,-0.3501876955021922,TFP,bayesian_td632
40,-0.1772237477108143,-0.06272196765862892,-0.344331615333217,TFP,bayesian_td632
1,-0.41823832633298175,-0.3018335059199356,-0.4990748835712335,output,classical_fd
2,-0.5919695070671489,-0.4359237719934891,-0.6866793624799813,output,classical_fd
3,-0.6312059719830152,-0.39369813061061953,-0.7806227034037233,output,classical_fd
4,-0.572776288304228,-0.2527139405828364,-0.7816486443267601,output,classical_fd
5,-0.46013276862559077,-0.06391481313837577,-0.7331978097734746,output,classical_fd
6,-0.3229523959342518,0.11503774185492664,-0.6599387112814679,output,classical_fd
7,-0.19040431926523302,0.26314207526182054,-0.5683358237428096,output,classical_fd
8,-0.07314909394916087,0.3929015004173776,-0.4765175956784408,output,classical_fd
9,0.013755110538734398,0.4741393464657336,-0.3994712795397513,output,classical_fd
10,0.0680026025439334,0.5207008048401257,-0.33280069728298317,output,classical_fd
11,0.10772376072279762,0.5419881577629121,-0.2811472320160142,output,classical_fd
12,0.13467000126722983,0.5381256362512012,-0.24946147050211614,output,classical_fd
13,0.1451063721308153,0.5278443100040816,-0.22719930916198444,output,classical_fd
14,0.1383480076638679,0.5048977899309736,-0.21899251558948715,output,classical_fd
15,0.12552768602785094,0.4791866208539223,-0.21316143321136521,output,classical_fd
16,0.10494900553749899,0.4492010466249305,-0.2217806144959802,output,classical_fd
17,0.0906102848366641,0.4263950597438914,-0.22904515050393107,output,classical_fd
18,0.0739984835411969,0.40050147579412865,-0.24773226735422918,output,classical_fd
19,0.0529706135099636,0.37903118401040836,-0.2591932795973543,output,classical_fd
20,0.03869110589947118,0.3618530687925475,-0.2712761491243026,output,classical_fd
21,0.024955389880234012,0.3503928113601038,-0.28197645791164194,output,classical_fd
22,0.007768765769033562,0.3337356099310507,-0.2950112484673687,output,classical_fd
23,-0.010837419310451164,0.31704589618262724,-0.30698599948631744,output,classical_fd
24,-0.020959095896617055,0.3082526040147404,-0.3181758752954589,output,classical_fd
25,-0.03186360588283778,0.2993934849862251,-0.32194495286274216,output,classical_fd
26,-0.0378183541934992,0.2840275992178243,-0.3345259831414374,output,classical_fd
27,-0.045872386750691316,0.2790562770740315,-0.3525337133705972,output,classical_fd
28,-0.05162987886502825,0.27295909127886087,-0.3698340552855553,output,classical_fd
29,-0.05669367851900829,0.2703708832178234,-0.3738177513665394,output,classical_fd
30,-0.058029392869584105,0.2678816604819688,-0.37895921555405687,output,classical_fd
31,-0.062126629189849715,0.26522451267346925,-0.38511788573785477,output,classical_fd
32,-0.06679771473552332,0.26661037820964945,-0.39399656584071235,output,classical_fd
33,-0.0700419682538797,0.2708449127908874,-0.39595218305631724,output,classical_fd
34,-0.07006800949027395,0.2720064235106665,-0.40415223643146125,output,classical_fd
35,-0.07069461252224202,0.2722919278916065,-0.4118303616504591,output,classical_fd
36,-0.07039017771103045,0.2779068048656909,-0.41402704146128516,output,classical_fd
37,-0.06649012654347078,0.28179559323101316,-0.42204915048438985,output,classical_fd
38,-0.06418731433678176,0.28794033332716246,-0.42824454732487194,output,classical_fd
39,-0.06578892763318014,0.29360297157827164,-0.43126299608838004,output,classical_fd
40,-0.0665212547247739,0.30579722955128397,-0.44160431003652123,output,classical_fd
1,-1.37348085632806,-0.9892091829127767,-1.65811824367389,investment,classical_fd
2,-2.077297437115652,-1.6236202139600082,-2.406063940225055,investment,classical_fd
3,-2.181555152398908,-1.4487902592555568,-2.686293670279995,investment,classical_fd
4,-1.8890601280754618,-0.842631545133599,-2.5850600024062014,investment,classical_fd
5,-1.3738113988392513,-0.08838786171379678,-2.3169829442575596,investment,classical_fd
6,-0.7842816475269755,0.5894024285381241,-1.9039622800160974,investment,classical_fd
7,-0.24750467653613953,1.189408945048905,-1.457343811102382,investment,classical_fd
8,0.20173923186453435,1.6183664212668574,-1.0445306974385475,investment,classical_fd
9,0.5566079064143655,1.8311633104959613,-0.6760153917307361,investment,classical_fd
10,0.7834183015412136,1.9120084239333872,-0.44503279460200146,investment,classical_fd
11,0.875609155229099,1.9309161759558955,-0.219598000713868,investment,classical_fd
12,0.9202754070985364,1.889099540504778,-0.05229211170920942,investment,classical_fd
13,0.9018286190812721,1.7324489633011366,0.011296186639492034,investment,classical_fd
14,0.8365239682520622,1.6084510452791017,0.035854332565209875,investment,classical_fd
15,0.7505916610802227,1.4718940440135064,0.012107602309926878,investment,classical_fd
16,0.6379391441012354,1.3502646770636864,-0.035953799100754226,investment,classical_fd
17,0.5354157674251361,1.2073658908734597,-0.12921774604843556,investment,classical_fd
18,0.4589334422300293,1.134798878690573,-0.186954581416045,investment,classical_fd
19,0.378586226928801,1.0649615382335498,-0.2605589182804944,investment,classical_fd
20,0.30445174601619734,0.9625159834839229,-0.3507943074043589,investment,classical_fd
21,0.2337862141679839,0.8715242162936163,-0.4093066916944873,investment,classical_fd
22,0.1540589559363409,0.8205893754822243,-0.4529880331749645,investment,classical_fd
23,0.10522957233643332,0.7510543217920417,-0.49368684995246076,investment,classical_fd
24,0.07101641906063644,0.685736636774394,-0.5270936137992309,investment,classical_fd
25,0.034487350892149965,0.6387160981725245,-0.5538449337857537,investment,classical_fd
26,0.015228519210386406,0.6070752292685282,-0.5625720417150498,investment,classical_fd
27,-0.007869182184412061,0.5859134154302774,-0.5802890695442661,investment,classical_fd
28,-0.030770123899286884,0.57077918788897,-0.6086652125157513,investment,classical_fd
29,-0.04188837958677454,0.5621419754881899,-0.6422284578447497,investment,classical_fd
30,-0.0549985282638438,0.5616621500915476,-0.6397174433042219,investment,classical_fd
31,-0.06867345593195126,0.5493577538680363,-0.6482423843231797,investment,classical_fd
32,-0.07424484047745385,0.5520795856454598,-0.6645270976606372,investment,classical_fd
33,-0.07321078836892914,0.5478911452645613,-0.6783622452485992,investment,classical_fd
34,-0.07558091656025931,0.5457808900120562,-0.6810376740739222,investment,classical_fd
35,-0.07620733439669536,0.550893018960809,-0.6671210032261419,investment,classical_fd
36,-0.0755263910371689,0.5618317752506581,-0.6700733372146128,investment,classical_fd
37,-0.07503286665189936,0.5819555394359298,-0.6824421267835873,investment,classical_fd
38,-0.06055091250810102,0.5926315554042462,-0.6908349332164597,investment,classical_fd
39,-0.046950029107469135,0.6091223518434492,-0.6905425475669912,investment,classical_fd
40,-0.034195810455081174,0.6429492332380363,-0.6735002032054817,investment,classical_fd
1,-0.19225206023953592,-0.1364426698711978,-0.24491975529219306,consumption,classical_fd
2,-0.277121532888867,-0.1833592526158042,-0.35609605963228036,consumption,classical_fd
3,-0.3084713698309184,-0.17192423102502757,-0.41149144173912133,consumption,classical_fd
4,-0.30774304356789195,-0.12747263029633576,-0.4390046299663457,consumption,classical_fd
5,-0.2774834967873099,-0.05804765386779811,-0.44711214199461496,consumption,classical_fd
6,-0.2330529785592536,0.012831017320265805,-0.4349217454202322,consumption,classical_fd
7,-0.18598275474168963,0.08734523043138873,-0.4149718336287021,consumption,classical_fd
8,-0.14127497742357137,0.15134221352557536,-0.38835927785434055,consumption,classical_fd
9,-0.10313834856490428,0.20745838747553083,-0.3590792546187616,consumption,classical_fd
10,-0.06589365208789091,0.24438107847425508,-0.33170847296398337,consumption,classical_fd
11,-0.03608017967926712,0.27653508905136504,-0.3095815363951268,consumption,classical_fd
12,-0.019517346511999753,0.288272252172637,-0.29099645600727453,consumption,classical_fd
13,-6.543906519047558e-4,0.2940127600683595,-0.28004016316735897,consumption,classical_fd
14,-0.0010916961769328894,0.29054484264656255,-0.27157652067480226,consumption,classical_fd
15,0.0019442144403736391,0.29349488307027044,-0.2701666996481074,consumption,classical_fd
16,0.005891420411163844,0.2872702974990787,-0.2682741942658988,consumption,classical_fd
17,0.0035023964670761517,0.28263876958386847,-0.26935725651913595,consumption,classical_fd
18,-0.005155391268229064,0.2724994934849418,-0.2666937472082281,consumption,classical_fd
19,-0.016850273386836808,0.2660907859577879,-0.2696023087760025,consumption,classical_fd
